PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
1.6604691310124837,-2.527218853458661,-1.2797558038589816,-0.9216983924446168,2.1943123929609136,1.2748634776642598,-4.052466584230549,1.507333226375325,2.1853949086984144,1.1623641604528376
5.851066406008066,-0.8706828638844977,-0.19630023030836222,0.17543215675747484,-0.36371861116017074,0.2689436198686087,-5.59624373570407,1.5157486225992085,2.513462312018176,0.8982318900616788
-5.325445581079951,2.510644693967338,-1.2051724012687832,-1.0035720518719204,2.0067789901698285,2.9490203706724896,-3.467123517200269,0.9832298928004827,1.3506632789978426,0.684985438978541
-2.5085689485228237,-1.2105424367014812,0.7620518154248824,-2.890460669305465,1.6339627660063374,-1.3924028856753443,-4.292565704712743,1.376218102986295,4.796404910288348,-0.17903776515117695
0.00806124459802786,-2.2426322379314136,-0.43916022203366223,-1.4680187767405724,0.9629364082810289,0.5591061887721499,-4.570109254421924,2.286133344255388,3.487485370657944,0.3405545312230921
-7.398841335734282,1.4394727442925732,0.6936315496008562,-0.210763673409307,2.854200943257943,0.8514786430666698,-3.9566113783955985,-2.0885336984112013,4.972647064128921,-1.3241825497948767
-7.236742412389734,0.41827748565622486,-1.765363103236183,-1.0575991787747738,1.9181309544842282,0.42854883396467597,-4.603906600088887,0.8792915301515433,3.3449905638929547,0.5261945549699695
-3.0194488026579216,-0.5248890968020803,-1.42365845558259,0.6700235533470813,2.261753785516745,1.7632238568845207,-3.3730297901361657,0.560510559937566,2.9829460749319616,0.6665579165199444
-5.747320820328622,-1.2691931579526798,-0.37579421517201816,-0.8892298909857631,2.87229557595117,1.838550084528536,-3.391638858323237,0.4120042282005398,2.792713116662223,0.6053825963403515
-1.6493011345550328,-1.2393608747267661,0.6884698780624817,-2.1720823798269486,0.5933433913951555,2.641086891762882,-5.213258654135289,0.403010487074769,2.560727205303253,-1.007984438275062
-1.1007203675819461,-1.8264824414271057,0.2774041409130831,-2.0171588145183357,1.5538130613971624,0.7763302190259068,-4.29337255514569,2.2877520824269335,2.5652290469260537,0.6789060916055856
-8.19676815763138,-0.005016846690141339,-0.277240767956489,-2.1977940210784106,0.577190335249735,0.16915688484953081,-2.5308685362418997,1.284506158606304,4.051769130428351,0.7066226476944002
-6.213704709147386,1.4202922849003947,-1.9233288239219006,-1.2997708462838706,1.223950430504242,1.1255937312892264,-2.202586136109849,0.8676704311416336,3.166876650246854,-0.7645843980414185
-6.01714235575243,-1.4301222500489308,2.1541048978895168,-2.0386193485053345,4.489859972198638,5.279849302294288,-1.9719126804632634,-2.2240821173183214,3.178696897408797,-0.6567434756879871
-2.2616049534238813,-1.5519345021383846,1.9677287592471624,-3.3411046618412934,0.9381965082582644,0.3886623813058708,-3.839180446294681,1.7249572097268304,2.42556379805354,1.7282782542126405
-0.5101990132535301,-1.624141866259947,-0.8742081290483406,-0.20085402307077982,2.264618523710006,1.6938726330093024,-3.8286981805441314,0.7448660551884876,2.33570108947605,0.2336009642297099
-1.8809162535876058,-2.2985876409708337,-2.0291088259729055,-1.270487425216602,1.157082040998556,1.1280938492803125,-2.7391060909450125,1.3004053459954261,3.7526131361215502,1.018764174295548
-9.0704462557458,1.297643880066618,-0.2935139588907955,-2.1911308119491126,1.5304745793107128,0.7818162611740004,-5.060037050237405,0.9180269579706486,2.690223405577199,-0.2839810700327736
-4.1482943287571405,-0.5460089433622927,2.2748210630021517,-2.6314037139841018,1.0828220220641958,2.03688003451801,-3.0344069319026965,-0.48455780221570094,5.6755590143646915,-0.7305523776325074
-4.499010097883762,-0.6025509894637346,-0.33090080175642034,-0.24622624904324963,1.2213737805790443,1.088801498293974,-5.5100808470134695,1.7248765078452037,2.718450583016385,0.6656599692499552
-5.908899185976591,-0.9170633461458128,0.9481728090263913,0.6166126638059203,1.82958340362984,-0.40891845198037985,-4.20582217444696,0.38894891405580606,4.7328012556726025,-0.3908332940920446
0.07847152091233989,-1.826924551372046,-0.23379738666620134,-1.5812934288797116,1.605743957859916,2.183657155870481,-5.443316195881047,2.5669651447482473,1.9671730218739971,0.005941082519862825
-3.5847730379371066,-0.19560248177180098,-0.9866314754853948,-0.6063364412023775,3.7287329618922627,3.6520627199255737,-3.7934254850107894,-0.735272499872499,2.5486421238865433,0.897279124869308
