PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-0.082266089,0.210453167,-0.098601129,-0.102380119,-0.035095694,-0.000533707,0.071035496,-0.017698959,-0.003505723,0.008691306
0.807371665,-0.016881856,0.001810754,0.039533083,-0.121228826,0.089749564,0.035205314,0.02603882,-0.067456732,-0.000111226
0.014890537,-0.023992171,0.139786675,-0.040373713,0.085577699,0.156391131,-0.078645924,0.030527941,-0.010693618,-0.003649264
-0.147991957,0.118455613,-0.033444749,-0.067683741,-0.081531158,-0.084656575,0.007030006,-0.018209222,0.011331914,0.01143354
0.106374464,0.069207428,-0.050232494,0.029437982,-0.017620262,0.014509082,0.029308557,-0.032015331,0.018478588,-0.004619631
0.011118597,-0.075261218,-0.061459215,0.038030416,0.012236888,0.003004166,-0.001031019,0.00115332,-0.020835997,-0.001480147
-0.081423929,-0.008380033,-0.054883082,0.005691612,-0.053626108,-0.017387164,-0.038819435,0.045101171,-0.030945538,0.002175841
0.27980205,-0.147155734,0.059009501,0.014364164,0.083839771,-0.001887874,0.158715749,-0.053822632,0.042134698,-0.000558013
-0.054158908,-0.0387709,0.034274416,0.000821915,-0.035072636,-0.03534448,-0.001157718,-0.025206471,-0.015872574,0.010356482
-0.110083712,0.025133426,0.179968013,-0.020024731,0.030428268,0.016495116,0.012559753,-0.051619351,-0.027041631,0.009001285
-0.341517229,0.248675097,0.53327562,-0.138387131,-0.293885612,-0.38098353,0.168873801,0.040706496,0.067622658,0.021670318
-0.195843108,-0.007620985,0.102895089,0.015546987,0.022951236,0.020071011,-0.01692382,0.005417865,0.004861939,0.000174581
0.664005614,0.216187447,0.062264463,0.257270335,-0.163714874,0.110801495,0.048451223,0.072891258,-0.053783811,0.393194813
-0.20741409,0.022952115,-0.033571945,0.007849982,0.029596525,0.043759566,-0.001773022,-0.00778427,-0.012162317,-0.002287766
-0.096167594,-0.046530905,-0.06862397,0.041541777,-0.017243468,-0.006919295,-0.05078654,0.017525078,-0.017764224,-0.003869908
0.14457365,-0.246266274,0.011236923,0.056961095,-0.010829217,0.045858155,0.028584923,-0.02360384,0.059589904,0.005045845
-0.057899373,-0.073694114,0.040942944,0.028882351,0.046224827,0.002732441,0.076660737,0.013863675,-0.006390811,-0.000442502
-0.231056572,0.056934261,0.099857799,-0.005997095,-0.006596004,-0.007713944,0.027412407,0.001811717,-0.033568229,0.006540276
-0.119387959,-0.261205085,0.00587982,0.142268999,0.111136793,0.008531072,-0.003879912,-0.033734165,-0.004519004,0.002337801
0.152680174,0.076909957,-0.005840548,-0.081925003,0.025603777,0.015101509,-0.01153634,0.00913923,-0.036469421,-0.012794212
0.317635371,-0.015339758,-0.01406409,-0.077278618,-0.149575086,0.010089662,-0.029242899,-0.005698997,-0.032237,0.013056374
-0.148306331,-0.185286285,0.040222917,0.098917642,0.074063242,0.005383887,-0.049310672,0.009379726,-0.032379313,-0.001411593
0.238719383,0.129810792,-0.06848421,-0.02435125,-0.038822967,0.073549722,-0.092490639,0.004962771,0.001459932,0.000526436
0.115649236,0.048623679,-0.037149641,-0.072307904,0.103941559,0.054948118,-0.011957493,-0.008693464,-0.023358032,0.001294941
0.139663464,0.165494271,-0.037246301,-0.000120014,-0.019665299,0.080310861,0.000327927,-0.022390556,-0.066574261,-0.008503358
0.04336827,-0.092777987,-0.02926475,0.01027376,0.012681615,0.00311793,-0.000867292,0.029331162,-0.01356324,-0.003086165
0.026168833,-0.038717221,0.02121017,-0.024865374,0.03977298,0.021478628,-0.058431164,0.028785007,-0.021559569,0.002369118
-0.077698691,0.030484697,0.009266371,-0.017128164,-0.020916623,-0.009694684,0.027222143,-0.039389321,0.042203386,0.001974541
-0.054791459,0.027003949,-0.038863367,-0.014044233,0.072149786,0.073745422,-0.041959749,-0.018867443,-0.042150974,0.005230082
0.567466748,-0.103013485,0.027398167,-0.136577573,-0.156819577,0.058586537,0.020842923,0.073891825,-0.003379025,0.011695
-0.122252141,-0.175365096,-0.116101521,0.101034699,0.064188945,-0.020817612,0.033428419,-0.030801244,-0.00156681,0.002957806
-0.00372026,-0.144455084,-0.026320484,0.042206099,-0.022827767,-0.043722143,-0.02449699,0.01047937,-0.014719457,0.002941739
0.425150385,0.109658649,0.009343615,-0.008553735,0.101506779,-0.005810334,0.01096346,0.019605915,-0.00260584,-0.056998969
0.101552312,-0.028423416,-0.083335308,-0.005287959,0.069828133,-0.02416702,0.074390385,-0.013106005,0.025764726,-0.007791999
-0.036093417,-0.055730183,-0.083705875,0.015614519,-0.028162597,-0.010961354,0.010516592,0.004238532,0.025374982,-0.001068811
-0.276077248,0.342227462,-0.201497586,-0.144639739,-0.090520726,0.065727309,0.015120478,0.034931545,0.050261473,0.000242885
0.033672691,-0.077750193,0.048625937,0.036942116,0.023589158,0.007602188,0.020468275,0.006875163,-0.019602543,-0.001781839
-0.26277207,0.066427599,0.033745681,-0.016170653,0.003565779,-0.059851148,-0.004143649,-0.053161227,-0.010575021,0.005402485
-0.303598069,0.075158461,0.101860029,-0.015917063,-0.01220793,0.021136715,-0.020502626,0.072696062,0.031296669,-0.007339945
-0.115475319,0.032576454,0.080916456,-0.029110324,0.026246438,0.056930797,-0.019304073,-0.004324165,-0.005291259,-0.00656128
-0.197955848,0.010953908,-0.000830176,0.019489898,0.026795173,0.008053784,-0.022543133,0.005100816,-0.024702443,-0.004553475
0.116372217,0.007003515,-0.002932613,-0.08412026,-0.109179916,-0.015456534,0.005084874,-0.021618008,0.074626148,0.00178638
-0.137354771,0.073215512,-0.211156082,-0.033848339,-0.051722891,0.006821359,0.023853828,-0.039011352,0.046537366,0.002665131
0.005225787,-0.062709076,-0.074364957,-0.016195777,-0.081496824,-0.033288873,-0.04830495,0.035746402,0.035487518,0.002001507
-0.371674514,0.22830652,0.466292355,-0.136314172,-0.097512454,0.163131878,-0.161315728,0.063818048,0.080286623,-0.009255418
0.127753753,-0.029710175,0.028483212,0.013370748,-0.096703578,0.028953345,0.03052376,-0.002712979,-0.010162727,0.017070327
-0.096885403,-0.016055045,-0.11019914,0.052539144,-0.01384298,-0.007465489,-0.009027089,0.00272611,-0.015000337,-0.007991764
-0.042277008,-0.013772285,-0.060243842,-0.01750068,0.049701551,0.137697193,-0.050648831,-0.041894041,-0.096987064,0.006908577
0.101609697,-0.020051227,-0.014914116,-0.023500836,-0.076720587,0.012927814,0.008154076,0.019260431,-0.000833392,0.005993254
-0.300331637,0.014517445,0.022412299,0.038319653,0.086943694,0.042475519,-0.02611334,0.007453549,-0.03061401,-0.005597224
0.474266128,0.012519157,0.029641512,0.083092033,-0.213930134,-0.004885052,0.019752809,-0.016283517,0.024141936,-0.018927226
-0.318129526,0.040906128,-0.000526105,0.023086783,0.021753853,-0.00745645,0.010907082,0.030898803,-0.009367632,-0.006825437
-0.105306549,0.095155912,0.100250758,-0.085330936,-0.122076901,-0.032367687,-0.000729432,0.009382405,0.014870273,0.007989643
-0.200497347,0.040623476,-0.032629648,-0.002979898,0.039449154,0.021798057,0.001520679,0.010535206,-0.0182024,-0.003046238
0.128870491,0.215703851,-0.08190137,0.082445526,-0.001433073,0.087455209,-0.0051401,-0.019068349,-0.051837779,-0.027303556
-0.349906019,0.076516332,-0.088698792,0.008922853,0.005425474,-0.02941339,-0.007145154,-0.000437916,0.009884866,-0.003992949
-0.11277895,-0.000266141,0.263099093,-0.032879816,-0.118891872,0.004998444,0.028003438,0.057689625,-0.040876641,0.010985785
0.615873114,-0.167852084,0.008934503,-0.075821728,-0.185230983,-0.01446952,-0.009409685,0.040359569,0.032279361,-0.004904296
0.031215734,-0.172399042,-0.09234647,0.053172777,-0.015614816,-0.022891068,-0.024016062,0.046157757,0.006930854,-0.001505698
0.572480897,0.132025664,-0.044703225,0.34389645,-0.054847702,0.002799544,0.004898866,-0.033224884,0.049697554,-0.107719486
0.198630464,0.100216648,-0.130359847,-0.096894359,-0.058703872,-0.004891149,-0.021187353,-0.048390495,0.026712791,0.002901192
-0.027840681,0.075999617,-0.084614163,0.025467923,0.034367832,0.035625127,0.065892073,-0.004361094,0.003010011,0.009740417
-0.049987599,-0.044961881,0.020217047,-0.000689723,0.059656353,0.008347636,-0.029021498,-0.005327691,0.00747296,-0.000515061
0.031369209,0.059923191,-0.009884993,-0.039111443,0.025498419,0.06914918,-0.037840629,0.002116914,-0.042170879,0.024208048
0.131057313,-0.048822658,-0.048211815,-0.032307425,0.124483814,-0.029360563,-0.049150974,0.038073303,-0.012761551,-0.007449715
-0.166413705,-0.049996221,0.111159686,0.027790427,0.00845679,0.021878468,-0.035484192,0.005338309,-0.043861827,-0.002977471
0.194316715,-0.035801666,-0.127897647,-0.046077172,0.02309048,0.008075349,0.04328454,-0.003824662,0.025032391,-0.002777456
-0.081537501,-0.103530323,-0.052862717,0.043045235,0.007422627,-0.038383563,0.016650704,-0.012316323,-0.002481721,0.005809392
0.138160793,-0.103273677,0.042489919,-0.024251241,-0.086326031,-0.06526155,0.022425741,-0.033260424,-0.02086613,0.012944358
-0.023812499,-0.138578535,-0.021772028,0.037260091,-0.021124936,0.00333489,-0.032098507,0.026831169,0.007159391,0.001682213
0.180346348,0.058185303,0.244826074,-0.120266105,-0.113338152,-0.006673092,0.020950982,0.040215868,0.056402482,-0.008189733
-0.126678994,-0.097341126,0.087320732,0.056203911,0.062370464,-0.000341576,0.06050788,-0.01835469,-0.021917795,0.002502314
-0.186186905,0.115557898,-0.07026913,-0.022571987,-0.019270742,0.025650115,-0.002296519,0.008349365,-0.013510641,0.013846809
-0.179509862,0.063816131,0.020680329,-0.026673713,-0.000703047,0.005213853,-0.036033331,0.007889696,0.005072054,0.007732772
0.162963488,0.062387474,-0.069394803,-0.097377602,0.006398723,-0.035960284,0.004311857,0.013984558,-0.004199366,0.000156394
-0.25009866,-0.046005632,0.088534969,0.042577934,0.048212018,0.067458476,-0.093188524,-0.033458654,-0.012948491,0.005444221
0.016151371,0.092117045,-0.116559974,-0.022665135,-0.036300962,-0.030168002,0.014932791,-0.031373727,-0.024205276,-0.009295367
-0.094130636,0.091674385,0.022671801,-0.026728034,-0.028794314,0.014262067,0.072803473,-0.030670569,-0.036277147,0.000876957
0.709754954,0.065939348,-0.067413121,-0.02394784,0.003626435,0.001482745,-0.062103752,0.029908572,-0.037143383,-0.072220923
0.404749544,0.081284374,-0.06227832,-0.157706829,0.118085519,-0.012746332,-0.017764992,0.005152547,0.003537838,-0.001571069
-0.102472181,0.080014506,-0.017299142,-0.062586765,-0.030577629,0.013652091,-0.019224706,-0.038359517,0.004508591,0.009306078
0.073524793,0.015095897,-0.09583337,-0.007320502,-0.05497503,0.023860721,0.003058299,0.017202359,0.00814866,-0.013063609
-0.002007857,-0.176556037,-0.063166813,0.057299077,-0.009562858,-0.04028281,0.001657305,-0.024188535,-0.001476585,0.00978213
-0.196173641,0.105419309,0.058294104,-0.079837137,-0.113993488,0.058205725,-0.069196345,0.028225519,0.063168022,-0.00075734
0.068026157,-0.079017467,-0.016655931,-0.025711615,-0.063917861,-0.010539254,-0.04151481,0.095888052,-0.044816963,0.021656766
-0.209120274,-0.335166837,0.174823176,0.20067964,0.201567202,0.02215704,-0.036664226,0.064500858,0.064789829,-0.020184798
0.181700186,-0.014598736,-0.005221961,-0.008255438,-0.079980966,0.060923806,0.035448909,-0.011157342,-0.019983746,0.005839909
-0.03410997,0.097955178,-0.068288948,0.033745471,0.106363443,0.060470694,-0.002679946,-0.014908118,-0.027890037,-0.019743938
-0.07641185,-0.09622517,0.221640914,0.017722097,-0.024472873,0.087001117,-0.011465467,0.025181042,-0.034126772,0.001918995
0.203406326,-0.059460304,-0.094148598,-0.023338525,0.074994473,-0.042483305,0.000725989,-0.000559658,0.018254439,-0.010445772
-0.295388554,0.003210156,-0.022921308,0.026657591,0.039886095,0.051174016,-0.009733303,-0.043422755,0.069368142,-0.010107768
0.392414105,-0.055592736,0.096579779,-0.108394808,-0.057640864,-0.018225756,-0.020482257,0.02648497,-0.056575103,0.006960967
-0.051166279,-0.026419969,0.17945102,-0.03264378,-0.031513098,-0.073655578,-0.063976877,0.019396208,-0.030143744,0.003222019
0.14855673,0.04865274,-0.039036727,-0.042492377,0.059293824,-0.003157614,-0.00397982,0.008216879,-0.006000081,-0.021069899
0.781884991,-0.152293273,0.091830966,-0.133215189,-0.262055656,0.019239187,-0.036274726,0.042250402,-0.047715969,0.027566758
-0.061280824,0.202254434,0.201522179,-0.151738701,0.000913628,0.133845698,0.015001139,0.024888307,0.055292471,-0.003006498
0.023041606,-0.195023132,-0.045679656,0.065746323,-0.019520431,0.071593429,0.029583861,0.07147492,0.018474229,0.001551368
0.467940039,-0.132834423,0.010080675,-0.072706471,-0.134118287,-0.001026228,-0.080966411,-0.004314241,-0.03030329,0.008171517
-0.197692368,-0.024468054,0.074962144,0.024269732,-0.015142055,-0.085013415,0.059875316,-0.007514074,-0.025275883,0.006176213
-0.223149545,0.036837511,0.103888981,-0.002324248,0.023670155,0.011407501,-0.015507377,-0.032877892,0.022117728,-0.00209197
-0.270023227,0.076355824,-0.051435273,0.009215842,0.037947141,-0.037917959,-0.009470243,0.033371386,-0.041329,0.004950625
-0.120334799,-0.058574605,0.135874513,0.022545602,0.001416245,-0.019505278,-0.029824794,-0.015754621,-0.05619631,0.005399839
1.016435277,-0.098308897,-0.003063869,-0.139934039,-0.120646675,-0.034206761,-0.07054371,0.02972819,-0.059188182,-0.028328192
-0.232281919,-0.031673352,-0.144926521,0.057989753,0.084037323,0.019102446,0.012950081,-0.027406,0.041121588,-0.004674413
-0.174414721,0.188663008,-0.057319814,-0.093803903,-0.078872737,-0.052613809,0.01885469,-0.030269244,0.037004654,0.01419571
0.00017536,-0.035077695,-0.046908279,-0.021706221,-0.024521695,0.012333984,-0.048372404,-0.014097039,0.023011027,0.002947668
0.437320852,0.036359982,0.004700631,-0.026969973,-0.087278732,0.000764778,0.010568509,-0.077169212,-0.025906338,0.037274251
-0.009768529,0.009704586,0.106189132,-0.0347311,0.009745614,0.049654823,-0.002201654,0.040458842,0.027931519,-0.006996774
-0.333360284,0.139610863,-0.058011282,-0.027587411,-0.003666405,-0.019491468,-0.006041642,0.008783519,-0.00016593,-0.006591541
-0.199450989,0.045370977,0.083720974,-0.001942053,0.029116428,0.018058052,0.003458948,-0.024933142,-0.026088592,-0.004681749
0.04620524,0.17665725,-0.040491712,-0.141149167,0.016091074,0.022841441,0.02384248,0.019160661,0.002583657,0.000601748
-0.216160393,0.008524094,0.071989042,0.005880815,-0.01353555,0.008007366,-0.024409777,0.016563185,-0.000339888,0.003808319
0.072420637,0.242137202,0.075342077,0.143744902,-0.059686109,0.086240089,0.002339298,-0.015380095,-0.044161854,-0.011248957
0.113058703,-0.088172253,-0.05608845,0.013003402,0.015541451,-0.033616302,0.03282312,0.004939528,-0.000628514,-0.006090033
0.61030965,0.08025095,0.1356041,-0.271271476,-0.099968396,-0.073233583,-0.132046826,0.0439863,-0.026253048,0.014909105
0.203914968,0.050687196,-0.05690119,-0.091282533,0.113910767,-0.065020116,-0.002627182,0.020630706,-0.0043751,-0.006768225
-0.114879729,-0.024944998,0.328294228,-0.06184432,-0.113868989,0.06681671,-0.124933397,-0.012854425,0.199503471,-0.003393699
-0.058487548,-0.159596676,0.154167051,0.069109837,0.048019516,-0.132691414,0.054104564,0.115279746,-0.048689438,-0.004472687
-0.391097784,0.18553231,0.047348673,-0.04306678,-0.063399153,-0.094292532,0.009906294,0.057573597,-0.029908946,0.005573833
-0.067395009,0.021390005,0.0582129,-0.021965589,0.001421074,-0.055347854,0.028956517,-0.050153979,-0.037055894,0.008908585
-0.065247519,0.180437435,0.231998898,-0.068174888,-0.135533474,-0.085877959,0.092953115,-0.016582685,-0.001089576,-0.014929775
0.057151142,0.013643877,-0.015055232,-0.041893021,-0.028946706,0.004000415,-0.012411097,-0.057132898,-0.047034192,0.00579395
0.104588702,-0.068232962,-0.072275431,0.003835332,0.056020483,-0.020280042,0.01566343,0.020209197,-0.02969477,0.001256472
0.007792322,0.022015826,-0.11715603,-0.010941414,0.006872,-0.009805769,0.06998059,-0.018253588,0.017295878,-0.002403006
0.140026293,-0.091911916,-0.006038799,-0.035141955,-0.024328452,-0.025702703,-0.04144649,-0.023543211,0.035131949,0.004169545
0.365579243,0.194087797,-0.048329545,0.189525646,0.043126625,0.077337032,0.064158483,0.041316448,-0.017057695,-0.010662689
-0.181590324,0.067926095,-0.008973237,-0.020014506,0.014139196,0.068775526,-0.001484706,0.00618108,-0.016596865,0.00272192
0.101961615,0.043179876,-0.116803369,-0.021953833,0.074029102,0.014953731,-0.009643274,-0.034672706,-0.007199157,-0.000749214
-0.142604955,0.002687222,0.022168401,-0.000691927,0.032451255,0.016577554,-0.043590464,0.015095419,-0.012130923,-0.006151873
0.203415277,0.033854862,-0.119542626,-0.061533143,-0.022352671,0.009434774,0.043211248,0.004165522,0.004964539,-0.004843136
-0.016324009,-0.06422927,0.035128498,0.010936665,-0.03364173,-0.00747018,0.017754536,0.010858793,-0.022479539,-0.000891439
0.286010181,0.093674009,-0.056024982,0.062253442,-0.139890351,-0.006693033,0.03369074,-0.023528058,-0.014750892,0.02102836
-0.1818073,0.024528828,0.104016681,0.003389658,-0.028146177,0.019531684,-0.065511461,0.00579574,-0.031183902,0.007174274
-0.027130687,-0.046038853,0.080364747,0.00256114,0.014460246,0.026773113,0.01152318,-0.033585619,-0.031333661,0.005779863
-0.247243976,0.02156276,-0.020318078,0.016784885,0.030185841,-0.042535123,-0.000662696,-0.019888004,-0.037070356,-0.000620212
-0.128353395,0.124744851,-0.174829477,-0.031582601,-0.04273557,-0.020289518,0.001569248,0.006711935,-0.014004021,-0.00316258
-0.200133896,0.125636216,-0.026036913,-0.04611697,-0.00452428,0.051076713,-0.015136284,0.028213139,-0.01591956,0.005378549
0.002059641,0.038753248,-0.140846304,-0.039609984,0.072488335,-0.016412479,-0.032316319,-0.013644231,-0.047396219,-0.002080917
-0.159148513,-0.031014714,0.075246092,-0.000405413,0.003657944,-0.002564923,-0.083295181,0.044203391,0.018381027,-0.00080746
-0.147578891,0.109834885,-0.009225824,-0.078547408,-0.041456498,0.008162792,-0.019392967,0.080150288,0.058167981,-0.003770131
0.121461974,-0.101937816,0.103531316,-0.006552784,-0.029832625,0.023446744,0.007231918,-0.050078493,0.023657998,-0.002914107
-0.352247773,0.199351926,0.034998121,-0.068377635,-0.088688421,0.055789308,-0.013737238,0.039396,0.00867525,-0.003825177
