PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
1.6604680041655075,-2.527098282262807,-1.2790677471729108,-0.9231207662530292,2.1828524792339947,1.2919340377432396,-4.031924740145095,1.5370726307249358,2.2026773909264667,1.0476654636401392
5.851065022642173,-0.8704476354956475,-0.1961218973685607,0.17398329422372089,-0.3758832026313181,0.26986270378348143,-5.5752271194276,1.5596333979709307,2.5261580002538992,0.8646801625681902
-5.325445473737497,2.5106630766961997,-1.2062185095167992,-1.0078992432612173,1.9870866655460007,2.982639211772144,-3.449842723412351,1.023619970908321,1.4167791456646117,0.6709191132187824
-2.508567878853943,-1.211067351793852,0.763118395410626,-2.8901628206507364,1.6470626898567684,-1.3972212799520312,-4.32451783717135,1.3618605652618205,4.724698512341823,-0.6183057132296828
0.008061624991104464,-2.242699383486801,-0.4404321938191131,-1.4700200139300765,0.9552386979182148,0.559951288826702,-4.578837812091304,2.312122288604768,3.4945542166886243,0.271977390951232
-7.398839670397333,1.438823249947854,0.6936369273465874,-0.21345442579026677,2.859634398915481,0.840411218018254,-4.004163327950304,-2.0757387679104635,4.97196148301948,-1.7548830388864805
-7.236743649211919,0.41848549307085464,-1.7637015590370426,-1.059235826086304,1.9063728239024809,0.43206919631711654,-4.574159216764899,0.9343634621987847,3.3651489126942544,0.42319798634627054
-3.019448888957061,-0.5250023030943591,-1.4236654291835171,0.6675258400093502,2.250725014903593,1.7839325778198347,-3.365124293381023,0.5881004652381314,3.004610829094001,0.4448930384688388
-5.747320907387029,-1.2690482274288999,-0.3760103557376731,-0.890441951656229,2.8639852134683106,1.871492147968994,-3.4116392545476004,0.430592383517176,2.7985018098795043,0.39349766032700606
-1.6493002551788716,-1.2395955515724233,0.6876383570841035,-2.1756279463879307,0.5784427257343834,2.6626982069406684,-5.196279295945,0.4358775644447498,2.5983484161142743,-1.1885750475622086
-1.100719584398248,-1.8270253414112119,0.2793564849209803,-2.0179035586427356,1.5591196883919385,0.8110604001607035,-4.3221611847822246,2.2757189348228364,2.509922097070356,0.12464913615267248
-8.196766641496332,-0.005606214756352363,-0.2777244769694758,-2.2009662373068664,0.5714414174616923,0.19867211061277765,-2.5473692872947167,1.311759810376068,4.036881566515835,0.20475283984911244
-6.213703293212237,1.4200244908905932,-1.9221894973678768,-1.3035849171256124,1.2165575193869407,1.16919038146532,-2.179377107240598,0.8809690474540831,3.210948622689895,-1.161439941589436
-6.0171405699403095,-1.4305832274496662,2.154327259143992,-2.040939880808517,4.493331103722021,5.279836579838711,-1.9633120546666296,-2.2310095006121498,3.1643721847381796,-1.1250890202352943
