,GEOID,mean_household_size_owner,transportation_drive_alone,transportation_public,one_person_household,more_than_200k,mhhi,mhhi_family,mhhi_nonfamily,vacant_units,renter_occuppied,black_homeowners,owners_25_34,mean_household_size_renter,median_number_rooms,median_gross_rent,median_year_built,plumbing_complete,kitchen_complete,median_gross_rent_frac_income,lower_quartile_home_value,median_home_value,upper_quartile_home_value,electricity_cost
1617,0.6638616175783079,0.3466666666666667,0.5110154050024847,0.2305684022079666,0.6008781558726675,0.4572421784472769,0.611355457816873,0.6574500768049152,0.44786256492209375,0.4651430967606667,0.43936381709741545,0.11386789352612552,0.581905827666351,0.2928571428571429,0.6183473389355743,0.41772151898734133,0.997237932395107,0.5079419889502761,0.507819925689104,0.6138328530259367,0.40249054925505856,0.35236664162284015,0.2719505008839129,0.46747024032342593
1618,0.6643291257597008,0.3533333333333333,0.5064601623322841,0.26301655974936594,0.5692645444566411,0.43877945152568554,0.6165533786485407,0.6244239631336406,0.6508190171793844,0.45518398154942863,0.40141758146771545,0.2224778179428196,0.5631402255315485,0.38896103896103895,0.6421568627450982,0.44345991561181375,0.9975009864527159,0.48705110497237575,0.48725481724704056,0.5233429394812681,0.4222815210140092,0.38893062860005045,0.285798467884502,0.41798308003294155
1619,0.8562412342215988,0.31833333333333325,0.5584727513665726,0.2805460241682829,0.6271496523966339,0.4527616840478949,0.5301879248300683,0.57258064516129,0.5245705153815425,0.49229478981025265,0.5005618463134238,0.3127670062438383,0.6072135663252131,0.38896103896103895,0.6533613445378152,0.44345991561181375,0.9969748783374983,0.5491194751381214,0.5487773265359025,0.637463976945245,0.42828552368245454,0.3688955672426748,0.24337065409546277,0.5090963539717003
1620,0.8625525946704067,0.3966666666666666,0.5428192810998839,0.2305684022079666,0.6046834979875595,0.466589416763229,0.5657736905237911,0.5856374807987708,0.46624051138633593,0.5533074745780481,0.47030858328291114,0.159875123233651,0.5964534733580098,0.48831168831168825,0.5938375350140057,0.47383966244725695,0.9984216756543469,0.533753453038674,0.5338287393070077,0.5775216138328529,0.44251723371136276,0.438517405459554,0.3541543901001769,0.4487534626038781
1621,0.9366526414212251,0.39,0.517889680304787,0.22348202297478742,0.5816319063300404,0.47833140208574737,0.6981207516993209,0.7361751152073728,0.6304434678385933,0.4416605514204843,0.4255337539977526,0.2224778179428196,0.563054144787811,0.3220779220779221,0.6652661064425771,0.5172995780590717,0.9981586215967381,0.49611533149171255,0.49641406722543857,0.5631123919308356,0.5828329997776294,0.5502128725269224,0.4446081319976427,0.4368495919742457
1622,0.6884057971014492,0.3425,0.4305118436309424,0.1968521557511562,0.5230150018294915,0.3930475086906141,0.618552578968413,0.6589861751152073,0.5285657211346386,0.4144040255792011,0.33581121963868954,0.0,0.4929844193853835,0.36558441558441557,0.6869747899159666,0.3953586497890291,0.9969748783374983,0.4178176795580109,0.4183012183530632,0.5798270893371757,0.39915499221703366,0.3428499874780866,0.3061284619917499,0.3977689600958299
1623,1.0,0.5091666666666667,0.5024018552261056,0.2903177681635089,0.6000000000000001,0.24217844727694088,0.09836065573770503,0.2085253456221201,0.09268877347183357,0.612852500262082,0.44524159391477225,0.48471902727571475,0.4547645691658776,0.5525974025974026,0.5,0.23966244725738362,0.9984216756543469,0.5122582872928176,0.5131772228462801,0.6161383285302593,0.4302868579052701,0.34810919108439764,0.15880966411314068,0.610017219435502
1624,0.9069658719027585,0.36,0.5347854894815305,0.0,0.6092206366630077,0.5527230590961761,0.6533386645341865,0.6900921658986174,0.6148621654015178,0.5380018869902505,0.46754257066297866,0.5846204403549129,0.5820779891538262,0.4006493506493506,0.581232492997199,0.6164556962025314,0.9988162567407602,0.5265883977900552,0.5265704657392206,0.6962536023054755,0.5657104736490992,0.5677435512146256,0.5011785503830288,0.4746574829677323
1625,0.9223936418887333,0.3466666666666667,0.6256418751035281,0.554975384156348,0.7113062568605929,0.5795287755890305,0.530587764894042,0.567204301075269,0.5389532560926886,0.6109655100115315,0.6135361742587949,0.6937232993756162,0.6779719376775416,0.36883116883116884,0.5553221288515406,0.5257383966244724,0.9969748783374983,0.6239640883977902,0.6242115268296897,0.6685878962536025,0.5152323771403156,0.45780115201602767,0.3447259870359458,0.5960919368121584
1626,0.6028517999064982,0.4125,0.4869140301474242,0.22348202297478742,0.5648737650933041,0.3765932792584009,0.5161935225909637,0.5464669738863286,0.3136236516180584,0.4762553726805745,0.43020140029388876,0.6027768649359184,0.4865283636050616,0.46038961038961035,0.581232492997199,0.46919831223628705,0.9985532026831513,0.47781422651933697,0.4785276073619631,0.7164265129682996,0.41360907271514336,0.4012021036814426,0.2852091926929874,0.35120161712959497
1627,0.6479663394109396,0.3391666666666666,0.5490309756501573,0.3948232134864986,0.6226856933772412,0.5319428350714561,0.5825669732107164,0.6094470046082945,0.5393527766679984,0.6354963832686864,0.4754084190509119,0.0,0.5993802186450891,0.5006493506493506,0.581232492997199,0.573839662447257,0.9989477837695645,0.5525725138121547,0.5532705435064373,0.6420749279538904,0.6482099177229261,0.6548960681192084,0.5654095462581026,0.538743729879464
1628,0.8172043010752685,0.4258333333333333,0.6709458340235215,0.4203341787259436,0.7026710574460301,0.6622634221707223,0.7429028388644543,0.7642089093701996,0.6524170994806235,0.6183038054303386,0.5909758838274699,0.4036312849162011,0.7093914091417749,0.3188311688311688,0.6057422969187676,0.6421940928270038,0.9981586215967381,0.651674723756906,0.6522077248768685,0.6582132564841499,0.6488770291305315,0.6068119208615075,0.4899823217442547,0.6175787976341993
1629,0.6638616175783079,0.3966666666666666,0.46297830048037103,0.051693271669401755,0.5356019026710576,0.42742371572035537,0.6617353058776496,0.6931643625192008,0.5693168198162208,0.33598909738966354,0.37021350159910094,0.1472231350640815,0.539812343978652,0.38376623376623376,0.6421568627450982,0.4767932489451474,0.9975009864527159,0.4508805248618784,0.4497537371468071,0.5360230547550431,0.44474093840338025,0.39193588780365607,0.2769593400117851,0.3785281126001348
1630,0.8620850864890137,0.5066666666666667,0.47217160841477546,0.17178875130538565,0.5457738748627883,0.32707609115488606,0.4326269492203121,0.4800307219662052,0.3503795445465445,0.465667260719153,0.4189644740254127,0.261091028590207,0.5170009468881811,0.557142857142857,0.5553221288515406,0.3544303797468351,0.9984216756543469,0.46339779005524856,0.4642702842823814,0.5775216138328529,0.36579942183678016,0.35737540696218373,0.2483794932233354,0.41798308003294155
