,GEOID,mean_household_size_owner,transportation_drive_alone,transportation_public,one_person_household,more_than_200k,mhhi,mhhi_family,mhhi_nonfamily,vacant_units,renter_occuppied,black_homeowners,owners_25_34,mean_household_size_renter,median_number_rooms,median_gross_rent,median_year_built,plumbing_complete,kitchen_complete,median_gross_rent_frac_income,lower_quartile_home_value,median_home_value,upper_quartile_home_value,electricity_cost
0,20161,2.48,28264,85,8595,1379,53296.0,76786.0,37950.0,3979,14505,353,1363,2.31,5.3,968.0,1984,26554,26523,31.5,146900.0,211500.0,286400.0,2167
1,19159,2.54,1606,7,585,79,57700.0,76250.0,30345.0,809,403,0,141,2.1,6.2,639.0,1962,1847,1840,29.5,63800.0,111300.0,217600.0,14
2,30009,2.37,3575,19,1547,269,63178.0,82083.0,34108.0,1865,1213,10,175,2.13,5.4,841.0,1981,4500,4494,24.4,187800.0,297500.0,477300.0,367
3,16007,2.96,1927,17,521,81,60337.0,75882.0,25673.0,1637,443,0,240,2.28,6.4,598.0,1971,2223,2230,26.4,97200.0,160200.0,270600.0,478
4,55011,2.49,5401,7,1650,136,61167.0,75954.0,35044.0,992,1201,31,379,2.0,6.2,730.0,1971,5505,5505,25.2,106800.0,164500.0,245300.0,138
5,31185,2.45,5465,0,1655,325,66337.0,79738.0,37977.0,679,1408,19,498,2.1,6.6,804.0,1961,5571,5520,21.8,96700.0,141600.0,217300.0,108
6,8037,2.74,22881,1232,4933,3069,91338.0,105004.0,55102.0,13100,5627,0,1046,3.13,4.9,1724.0,1992,19499,19416,36.1,395400.0,640400.0,968900.0,2797
7,42129,2.39,137279,1688,47915,9429,64708.0,84310.0,34239.0,15719,33664,1227,9261,1.91,6.2,757.0,1965,151811,151104,26.7,99800.0,162300.0,250700.0,14454
8,40079,2.67,15529,5,4696,394,43049.0,53656.0,25170.0,3500,4956,130,1136,2.69,5.4,702.0,1984,17547,17518,27.7,59400.0,96700.0,163500.0,509
9,48053,2.63,15599,56,4502,1306,65363.0,77676.0,39362.0,5186,3549,53,1052,2.76,5.7,1084.0,1995,17825,17721,29.9,137600.0,229600.0,400800.0,395
10,36017,2.48,16658,29,5893,678,55690.0,69131.0,31283.0,4564,4690,59,1174,2.01,5.9,714.0,1965,19681,19592,28.0,66400.0,107900.0,167100.0,1601
11,20109,2.52,1044,0,360,80,62202.0,76725.0,36250.0,222,402,0,72,2.11,6.1,756.0,1964,1148,1137,27.2,57400.0,109700.0,178200.0,44
12,47053,2.57,17826,7,5591,615,49615.0,62083.0,21684.0,2869,6396,1646,1241,2.46,5.7,701.0,1977,19319,19196,29.1,67000.0,113300.0,194700.0,456
13,27061,2.45,14614,199,5421,655,58393.0,75685.0,32018.0,7450,3222,14,1188,2.21,5.4,817.0,1978,17999,17976,31.9,108800.0,171100.0,268000.0,1371
14,25017,2.71,535295,86237,164475,146256,111790.0,140891.0,66283.0,29286,238999,8154,30496,2.19,5.7,1815.0,1961,622360,619123,27.9,402900.0,575500.0,794200.0,64611
15,36119,2.8,261955,96701,97661,91683,105387.0,134974.0,53245.0,22170,139882,20124,11269,2.48,5.3,1682.0,1957,363202,361844,31.7,353000.0,559900.0,807600.0,14185
16,46093,2.59,11857,0,2641,431,68242.0,79093.0,34011.0,1101,2810,87,890,2.52,6.0,1002.0,1989,11157,11137,26.2,149500.0,214600.0,300100.0,199
17,54107,2.47,29295,257,11569,1163,50231.0,68317.0,27860.0,5091,9261,78,2079,2.12,5.9,755.0,1970,35133,35055,29.9,80800.0,129600.0,198000.0,2927
18,19021,2.85,6949,29,2407,307,53645.0,80250.0,40960.0,667,2351,66,590,2.15,5.8,737.0,1962,7505,7468,23.6,82100.0,126300.0,189600.0,637
19,47021,2.6,15775,45,3160,539,69132.0,77074.0,39185.0,1224,3217,133,1351,2.76,5.9,1074.0,1990,15320,15267,22.9,151000.0,217500.0,308400.0,80
20,5019,2.56,7196,46,2387,262,45351.0,61896.0,24960.0,1975,3253,1015,397,2.12,5.3,641.0,1985,8044,8006,27.5,69300.0,120600.0,212700.0,271
21,51105,2.57,5709,0,2501,126,37574.0,51912.0,18841.0,2703,2461,4,412,2.51,5.4,601.0,1979,8222,8175,37.1,49100.0,86200.0,141100.0,99
22,27013,2.56,29475,615,6963,1102,65000.0,84460.0,38628.0,2320,9893,171,2360,2.22,5.9,954.0,1976,26533,26439,29.8,145800.0,203200.0,289000.0,3052
23,56033,2.51,11987,0,4469,843,62531.0,95913.0,36312.0,1814,4085,0,758,1.86,5.7,868.0,1978,12768,12798,28.9,191500.0,289800.0,439800.0,691
24,22087,2.82,15605,123,4241,567,52538.0,63149.0,29836.0,2057,4521,1598,1575,2.8,5.4,959.0,1978,15428,15392,37.5,115800.0,159100.0,219100.0,709
25,19015,2.51,11311,44,3140,531,70984.0,91222.0,33800.0,1191,2192,0,1003,2.19,6.4,779.0,1957,10664,10580,24.4,101800.0,151400.0,240200.0,397
26,39035,2.4,448214,21858,213507,36118,55109.0,76257.0,36104.0,65157,230291,58864,27734,2.03,5.7,875.0,1957,549391,545046,28.7,87900.0,146800.0,237200.0,108511
27,45027,2.68,9216,25,3625,318,45542.0,60578.0,20846.0,4442,2962,3133,392,2.41,5.5,624.0,1988,11551,11498,31.6,62500.0,115800.0,215300.0,179
28,41035,2.44,22036,90,8335,740,50790.0,61739.0,30109.0,4714,9571,28,1662,2.4,5.2,841.0,1974,27836,27686,31.9,122400.0,200000.0,302700.0,2635
29,45015,2.66,88457,494,19477,4990,70786.0,80452.0,44997.0,7519,22842,12457,7771,2.56,5.9,1263.0,1998,83899,83730,28.4,148400.0,216100.0,311900.0,1100
30,25005,2.66,222112,6184,63835,21344,74290.0,93691.0,39079.0,14496,86058,2792,12070,2.14,5.6,1006.0,1964,226740,225868,29.2,254400.0,339900.0,450700.0,23300
31,25015,2.44,55156,2273,18220,6436,76959.0,104101.0,42076.0,4881,19474,253,2873,1.9,5.5,1152.0,1968,60754,60430,31.6,228400.0,299600.0,400400.0,6174
32,49025,2.58,2412,0,999,152,56395.0,77125.0,38627.0,2977,709,0,280,2.06,5.0,1050.0,1991,2953,2953,27.7,157200.0,241000.0,357300.0,212
33,37127,2.53,34767,244,11549,1460,52837.0,64650.0,31331.0,5640,13313,6977,1791,2.38,5.5,838.0,1987,37373,37273,28.3,84200.0,141900.0,219600.0,266
34,44007,2.71,240474,8197,78765,17190,65797.0,83593.0,38432.0,25760,110608,7212,13665,2.3,5.1,1062.0,1957,248813,247785,28.6,203900.0,266700.0,360300.0,24167
35,42111,2.45,26529,26,7975,826,54332.0,69036.0,30283.0,8912,5645,0,1727,2.19,6.0,657.0,1960,28726,28543,27.8,72400.0,114700.0,181200.0,1330
36,45059,2.61,22432,1,6961,583,46754.0,57340.0,26778.0,5937,7039,3459,1510,2.49,5.5,790.0,1983,25138,25021,30.2,64800.0,117800.0,197800.0,357
37,48057,2.63,8079,34,1910,361,61887.0,74930.0,35880.0,2955,1935,95,661,2.46,5.2,872.0,1973,7644,7368,23.2,78800.0,121700.0,189000.0,229
38,49017,2.63,1542,0,472,42,45724.0,69219.0,24306.0,1734,427,0,104,2.6,5.2,702.0,1984,1814,1810,23.8,126100.0,196900.0,323800.0,175
39,48341,3.27,8245,1,1735,182,55543.0,64091.0,33544.0,1278,2429,0,559,2.78,5.1,828.0,1974,6893,6810,22.1,65000.0,115300.0,168200.0,297
40,27167,2.56,2468,30,954,102,57907.0,78663.0,36366.0,313,582,0,242,1.7,6.4,543.0,1966,2679,2665,28.3,85300.0,154400.0,233200.0,124
41,48185,2.71,8494,5,2330,416,59086.0,74807.0,32290.0,2407,2267,555,569,2.51,5.3,779.0,1991,9352,9331,31.4,88300.0,182500.0,314800.0,154
42,5073,2.47,1817,7,806,24,36083.0,51614.0,20929.0,1477,549,642,56,2.62,5.7,585.0,1976,2490,2483,35.7,19400.0,60800.0,90400.0,30
43,49047,3.24,10549,83,2838,487,61293.0,77324.0,28568.0,2416,2864,0,1356,2.78,5.7,726.0,1990,11219,11199,24.1,135400.0,207700.0,293100.0,1489
44,53043,2.46,2987,4,1230,187,62810.0,73654.0,36520.0,1305,956,3,241,2.19,5.9,800.0,1968,4387,4382,21.5,110200.0,185300.0,312600.0,153
45,25025,2.54,165058,116347,112391,48298,80260.0,93243.0,62802.0,31365,201180,18767,15338,2.26,4.3,1761.0,1945,314207,312346,30.0,406400.0,576300.0,790400.0,49896
46,36025,2.32,13923,208,6137,729,52757.0,69776.0,33427.0,11632,4433,108,866,2.22,5.5,723.0,1965,18433,18373,29.1,87200.0,147600.0,229300.0,1796
47,6059,2.97,1147600,23171,225832,199960,100485.0,113249.0,64571.0,64161,455152,6316,35903,2.96,5.1,2057.0,1976,1055420,1043820,32.9,545500.0,738100.0,976600.0,212924
48,36115,2.52,22382,108,6950,699,63869.0,74157.0,41133.0,4956,6364,4,1448,2.14,5.7,893.0,1962,23897,23705,28.3,104200.0,158100.0,226100.0,1576
49,37043,2.21,3292,0,1638,230,47155.0,60491.0,22206.0,2140,1199,36,256,1.84,5.4,756.0,1988,5115,4978,31.3,138600.0,208600.0,341800.0,29
50,6111,3.02,306123,3379,60294,43069,94150.0,106425.0,58121.0,17749,100077,2002,9107,3.05,5.6,1976.0,1977,273515,271813,34.2,472800.0,633900.0,834900.0,58209
51,46127,2.59,7029,5,1810,708,80238.0,100349.0,45699.0,304,2076,43,462,1.92,6.2,943.0,1990,6835,6765,19.8,131300.0,221300.0,338100.0,632
52,13021,2.66,51826,682,20360,2592,43862.0,59456.0,28763.0,12973,27673,11514,2492,2.46,5.5,879.0,1977,58527,58089,34.1,79700.0,131400.0,202000.0,2033
53,41051,2.54,247601,38299,112894,38272,76290.0,98575.0,53437.0,19447,153735,5741,18170,2.08,5.0,1394.0,1970,337222,335261,30.8,328700.0,437600.0,622500.0,51829
54,48035,2.59,6485,0,1828,245,59328.0,66842.0,33513.0,2291,1687,68,280,2.43,5.3,828.0,1979,7024,6883,22.8,73600.0,137800.0,235500.0,258
55,17017,2.54,4590,3,1510,96,58364.0,69441.0,34589.0,719,1103,55,397,2.78,5.7,630.0,1965,4973,4971,21.6,60700.0,83400.0,125700.0,199
56,13049,3.09,4371,8,1048,107,45494.0,54453.0,24821.0,673,1049,524,327,2.3,5.6,476.0,1984,3948,3935,22.3,45600.0,95600.0,164900.0,140
57,29033,2.53,2953,0,863,90,54967.0,66635.0,27844.0,1059,865,30,293,2.56,5.9,717.0,1965,3335,3337,25.3,52200.0,93200.0,158500.0,38
58,31157,2.49,13794,11,4578,544,56588.0,73001.0,29837.0,1670,4566,3,1114,2.17,5.9,810.0,1968,14769,14576,27.7,84300.0,138000.0,205100.0,360
59,26119,2.14,2483,4,1487,63,43913.0,56524.0,26688.0,4701,573,10,251,1.82,4.8,658.0,1975,4292,4285,36.8,70100.0,113000.0,192000.0,257
60,9011,2.47,104770,1798,31173,11085,79040.0,99305.0,48054.0,13183,35836,1868,7160,2.11,5.7,1192.0,1969,108918,108832,28.7,181100.0,257600.0,363100.0,5108
61,13283,2.81,1779,5,722,73,35441.0,57328.0,12277.0,569,796,255,102,2.37,5.4,610.0,1985,2220,2230,27.3,34000.0,75900.0,159800.0,8
62,37119,2.65,400535,13387,140308,50131,73124.0,91345.0,51221.0,33736,189796,59219,29792,2.29,5.5,1276.0,1994,434497,433223,28.4,179500.0,276200.0,419600.0,19018
63,54043,2.76,5314,15,1872,170,46683.0,51859.0,15990.0,1839,1584,0,448,2.24,5.7,666.0,1983,7655,7733,36.2,49900.0,82900.0,162600.0,156
64,45035,2.75,62976,112,14457,2948,68046.0,86438.0,41875.0,5602,15556,8397,4968,2.65,6.0,1187.0,1996,58217,58116,30.8,156700.0,228700.0,316100.0,1126
65,34041,2.58,43226,668,12606,4527,85163.0,104834.0,47530.0,2566,12045,980,2783,2.1,6.3,1177.0,1971,43741,43562,28.8,185900.0,272500.0,367100.0,5266
66,12095,2.99,528882,11891,114872,38540,65784.0,75679.0,45849.0,79225,206531,39972,25398,2.79,5.4,1375.0,1991,473940,473009,33.2,187700.0,276900.0,386700.0,9556
67,47001,2.5,26631,104,8633,1361,55414.0,70785.0,32409.0,4166,9683,708,1675,2.3,5.7,830.0,1977,30953,30797,26.4,102000.0,161400.0,258000.0,468
68,5021,2.25,5056,3,2007,156,39817.0,53281.0,22568.0,1384,1808,0,363,2.66,5.4,598.0,1974,6145,6120,24.9,42500.0,75800.0,125400.0,204
69,24047,2.28,18971,300,6602,2165,71262.0,91138.0,39656.0,33652,5345,1302,1184,2.28,4.7,1068.0,1987,22539,22451,32.6,190000.0,279200.0,416500.0,587
70,27145,2.61,64636,1114,16172,3230,68212.0,85265.0,40247.0,5246,18996,298,5116,2.27,6.0,917.0,1984,60044,59916,28.0,146000.0,205500.0,302000.0,5648
71,48471,2.7,22820,179,7924,583,44104.0,62528.0,26858.0,4246,11081,1690,1125,2.35,5.0,917.0,1987,23658,23438,36.9,78500.0,167800.0,249600.0,1074
72,24003,2.68,230479,8403,54361,38290,108048.0,125907.0,68358.0,12628,55656,19427,17942,2.37,6.6,1764.0,1983,218098,217453,28.9,280900.0,380600.0,550400.0,7997
73,30059,2.26,716,0,287,25,51709.0,66207.0,37617.0,560,65,0,47,3.25,5.7,925.0,1957,819,819,23.3,138400.0,179900.0,340400.0,48
74,22053,2.93,10622,40,3060,436,45578.0,65316.0,21083.0,2536,2857,1220,840,2.42,5.6,708.0,1979,11326,11231,33.1,68600.0,132500.0,215100.0,666
75,22055,2.55,97920,769,27843,7365,63311.0,80367.0,36149.0,11371,32085,9794,9174,2.32,5.4,919.0,1987,95451,94997,30.3,131100.0,195300.0,285800.0,2577
76,39043,2.42,30119,246,9823,1481,60149.0,74900.0,33999.0,6241,9676,998,1807,2.1,5.9,814.0,1965,31897,31851,25.6,99200.0,152800.0,228400.0,2623
77,1033,2.58,21188,29,6466,451,52017.0,64296.0,28726.0,4856,6317,2036,1657,2.26,6.3,761.0,1978,22596,22445,28.5,84400.0,129700.0,194000.0,208
78,38105,2.73,17103,51,4893,1634,80142.0,98793.0,51514.0,4793,6947,110,1693,2.19,4.8,993.0,1986,15282,15243,21.7,159300.0,240700.0,349000.0,1338
79,22011,2.76,11795,15,3448,509,57130.0,72849.0,28396.0,2324,2532,1007,1150,2.46,5.8,779.0,1990,13266,13226,25.8,65000.0,139600.0,229600.0,216
80,48407,2.84,7589,47,2283,277,46678.0,65833.0,26480.0,4194,1809,571,357,3.07,5.1,841.0,1992,9422,9320,23.6,71600.0,135200.0,244400.0,72
81,13309,5.28,2604,0,617,23,26776.0,53750.0,14483.0,917,454,285,53,3.82,5.1,486.0,1978,1526,1526,29.2,41500.0,67600.0,124100.0,18
82,13279,2.65,8247,32,3035,185,42975.0,56973.0,26350.0,2258,3632,790,353,2.83,5.5,635.0,1982,9711,9607,24.2,53900.0,102600.0,182400.0,216
83,24033,2.87,317978,55251,100161,42321,91124.0,106626.0,62538.0,18695,127572,136301,15091,2.64,6.1,1593.0,1977,336218,336004,30.9,258700.0,337800.0,429900.0,19571
84,29143,2.37,5402,13,2150,77,42370.0,55456.0,25009.0,1140,2379,237,445,2.44,5.4,679.0,1976,6796,6784,27.7,49700.0,85200.0,153600.0,171
85,42097,2.42,32623,96,11617,1168,51005.0,68263.0,28000.0,6139,10218,10,2129,2.19,6.2,702.0,1956,37274,37282,26.7,66300.0,122700.0,205600.0,2692
86,17129,2.42,4935,0,1286,194,79743.0,94087.0,46392.0,494,1063,0,473,2.28,6.0,754.0,1974,5114,5081,21.1,88000.0,154300.0,234300.0,91
87,12125,2.66,3523,0,926,52,55463.0,64906.0,35944.0,614,1273,107,399,2.32,5.3,760.0,1991,4060,4055,23.4,74700.0,122000.0,223200.0,18
88,28079,2.85,6584,21,2327,148,39660.0,51028.0,23170.0,1625,1960,1789,439,2.77,5.3,718.0,1984,7347,7379,26.3,42100.0,84400.0,151200.0,159
89,31091,2.23,189,4,132,11,51333.0,79000.0,32500.0,121,125,0,1,2.06,5.7,556.0,1957,297,304,16.0,46800.0,93900.0,139100.0,0
90,41043,2.58,44437,148,12612,1224,63313.0,74266.0,35842.0,2402,16355,87,3193,2.52,5.6,1087.0,1977,48935,48447,30.1,183700.0,265900.0,377300.0,4200
91,13077,2.77,56429,412,11121,4809,83486.0,98047.0,42381.0,2570,12955,4569,4024,2.52,6.6,1213.0,1997,53252,53235,31.0,168500.0,242800.0,356200.0,1124
92,29087,2.35,1585,0,604,56,52500.0,63333.0,28665.0,669,390,0,83,2.31,6.0,597.0,1966,1794,1787,18.3,58200.0,98600.0,174000.0,60
93,10005,2.35,80026,227,25952,7305,68886.0,83387.0,38325.0,44356,18111,5345,4694,2.61,6.2,1101.0,1997,96176,95980,33.4,177800.0,285100.0,414000.0,3329
94,6063,2.3,5935,21,2520,553,57885.0,74696.0,35982.0,7191,2280,0,135,2.44,5.3,1031.0,1978,8214,8199,28.7,165500.0,268900.0,398600.0,900
95,12069,2.46,122084,274,37855,6909,60013.0,72939.0,34845.0,24181,36850,6914,7294,2.56,5.5,1203.0,1995,148997,148425,32.3,136200.0,223000.0,314400.0,3781
96,42131,2.49,9858,27,2926,397,62795.0,74173.0,37068.0,2292,2394,5,633,2.2,6.0,824.0,1973,10586,10565,25.1,121900.0,173200.0,243800.0,408
97,51163,2.46,7856,72,2423,501,57828.0,69657.0,33378.0,2216,2135,138,331,2.54,6.0,857.0,1981,9045,9023,25.4,119600.0,209500.0,339600.0,240
98,22113,2.69,18658,3,4665,875,56347.0,68941.0,28940.0,4180,5008,1508,2024,2.53,5.3,700.0,1984,21504,21490,28.9,70900.0,135500.0,226500.0,520
99,51001,2.2,10449,101,4387,565,50601.0,63763.0,28473.0,7509,4689,1604,336,2.48,5.5,884.0,1977,14022,14063,27.4,98300.0,171400.0,274700.0,287
100,51099,2.85,10834,165,1806,1152,101599.0,109561.0,62034.0,803,2369,943,898,2.6,6.9,1403.0,1998,9380,9423,30.0,236200.0,327500.0,439200.0,186
101,38037,2.25,714,0,401,55,57200.0,71250.0,30272.0,630,112,0,93,1.69,5.6,577.0,1963,1048,1049,22.3,43000.0,77300.0,155700.0,39
102,18179,2.58,12088,71,3074,391,62802.0,78041.0,32814.0,793,2496,7,1001,2.11,6.3,726.0,1972,11099,11035,23.5,88200.0,140200.0,220000.0,815
103,32031,2.6,175854,4924,51687,16376,74292.0,90450.0,48222.0,15079,78521,992,12010,2.38,5.3,1251.0,1989,188113,186742,28.8,286000.0,388600.0,555000.0,15838
104,38035,2.51,32272,496,11383,1528,57213.0,86499.0,39582.0,2502,15741,83,1723,1.96,5.2,860.0,1980,30723,30504,27.5,153300.0,215200.0,293000.0,3924
105,19045,2.5,17449,73,5857,570,56345.0,76477.0,33296.0,2416,4778,113,1392,2.11,5.9,703.0,1959,19079,18907,28.0,83300.0,128900.0,195700.0,560
106,22119,2.43,11314,54,4553,243,31197.0,40367.0,20426.0,3508,5112,2323,788,2.5,5.2,701.0,1975,14728,14667,44.6,52700.0,86700.0,168600.0,315
107,21093,2.62,40477,163,11517,1716,59863.0,74814.0,36821.0,4301,16533,2075,1941,2.42,5.7,854.0,1987,42149,41451,23.2,110000.0,160600.0,248700.0,1350
108,22081,2.77,2584,0,785,72,41227.0,55048.0,15898.0,832,739,529,157,2.56,5.2,607.0,1978,2794,2794,27.8,53300.0,78900.0,169800.0,59
109,22107,2.76,1002,0,624,34,32962.0,41176.0,24590.0,1343,472,448,8,2.98,5.6,517.0,1973,1457,1457,27.7,43200.0,84200.0,134700.0,93
110,47173,2.54,6535,3,1451,173,50868.0,56733.0,28398.0,2078,1647,0,604,2.89,5.4,771.0,1992,7394,7332,26.5,88000.0,144400.0,207900.0,55
111,51185,2.49,12416,15,4685,411,42937.0,55182.0,23902.0,4187,4061,87,806,2.46,5.6,671.0,1973,15658,15694,26.3,61900.0,101700.0,168400.0,356
112,40087,2.81,16509,0,3132,1073,73914.0,85108.0,36929.0,1328,2982,52,1233,2.6,5.9,822.0,1995,14807,14791,31.7,128600.0,191200.0,286300.0,134
113,17109,2.33,9769,112,4584,353,45704.0,73664.0,26111.0,2467,4219,53,630,1.97,5.5,666.0,1967,11129,11016,35.2,63200.0,89000.0,141900.0,688
114,27083,2.59,9747,26,2956,395,62388.0,77474.0,33267.0,1289,3131,46,945,2.22,6.5,689.0,1971,9838,9769,29.1,97100.0,160300.0,237400.0,603
115,46071,3.08,558,3,148,18,25357.0,30676.0,20000.0,327,274,0,23,5.04,5.7,564.0,1975,717,716,28.2,39700.0,100000.0,165800.0,7
116,13153,2.75,63152,173,15234,2889,70313.0,82984.0,40166.0,6044,20187,8911,4533,2.53,6.0,983.0,1993,59347,59277,27.6,102100.0,161200.0,233600.0,491
117,42051,2.4,43873,599,17091,1385,51321.0,67481.0,28340.0,7865,14241,775,3562,2.02,5.9,717.0,1957,53840,53546,28.2,64400.0,109400.0,184900.0,4163
118,41021,2.0,571,0,389,23,51705.0,68281.0,28839.0,218,227,0,27,2.5,5.7,1036.0,1959,900,868,26.8,88400.0,122600.0,220600.0,18
119,1051,2.68,32185,37,7627,1567,67597.0,78881.0,38455.0,4795,7707,3189,2725,2.42,6.1,928.0,1994,31559,31479,29.0,111700.0,174800.0,271800.0,296
120,5041,2.34,3610,2,1421,107,33295.0,45280.0,21183.0,1138,1727,1192,284,2.57,5.3,593.0,1975,4703,4717,24.5,44500.0,84800.0,120800.0,194
121,17197,2.99,274185,11120,49153,30477,95751.0,110844.0,51789.0,12358,43390,15750,19446,2.51,6.5,1229.0,1991,236570,235737,30.2,177600.0,249400.0,352600.0,15701
122,21119,2.59,3032,20,1508,40,35583.0,42101.0,21301.0,1288,1557,0,227,2.43,5.4,537.0,1983,5402,5433,27.2,28200.0,57900.0,112700.0,102
123,13183,3.09,5451,11,1597,66,52742.0,62086.0,26380.0,889,2014,776,532,2.97,5.8,772.0,1994,5322,5280,31.1,71000.0,138000.0,197100.0,53
124,5061,2.44,4665,0,1592,149,39558.0,54614.0,25103.0,916,1661,556,322,2.4,5.4,691.0,1980,5253,5229,28.0,67300.0,107600.0,165000.0,266
125,12127,2.33,184279,1905,69001,10332,56786.0,69946.0,34644.0,41833,65106,8844,11522,2.41,5.4,1148.0,1986,228106,226969,33.0,142400.0,212900.0,296800.0,7362
126,21025,2.49,3461,0,1741,74,32259.0,46733.0,16597.0,1022,1547,0,347,2.23,5.4,476.0,1987,5388,5408,30.4,20600.0,52700.0,106000.0,71
127,20075,3.3,809,0,270,5,48333.0,59583.0,32545.0,266,146,0,24,3.32,6.0,868.0,1962,778,778,24.0,47300.0,91500.0,158300.0,19
128,27139,2.92,63830,1151,9222,9359,109031.0,123648.0,60895.0,1329,8791,1053,5414,2.38,7.2,1282.0,1996,52175,52047,28.3,244900.0,332900.0,445600.0,3597
129,27015,2.41,10895,58,3303,292,62999.0,81165.0,37885.0,970,2379,0,990,1.9,6.5,698.0,1963,10736,10719,24.2,102500.0,146700.0,217500.0,680
130,27053,2.55,461297,38389,171575,75960,85438.0,115104.0,54962.0,26726,193242,14841,40753,2.09,5.8,1244.0,1971,521975,520668,28.2,223100.0,309200.0,446500.0,91197
131,42027,2.52,49717,3555,18935,4598,64995.0,96175.0,35018.0,7564,21325,229,3065,2.28,5.8,1043.0,1979,57655,57353,35.4,166000.0,254500.0,376200.0,6769
132,37147,2.43,62536,815,21186,2939,50422.0,66994.0,34130.0,8780,34747,8769,3259,2.17,5.1,846.0,1992,70880,70554,30.2,94900.0,153100.0,229900.0,841
133,21017,2.46,7057,25,2258,329,53277.0,69583.0,30670.0,971,2927,176,396,2.49,5.6,728.0,1976,8135,8102,24.7,107500.0,162000.0,285800.0,317
134,45043,2.39,20062,203,7038,1772,55719.0,67346.0,32216.0,10072,4812,5486,862,2.61,5.7,998.0,1992,25498,25542,29.0,93900.0,199500.0,377100.0,180
135,56029,2.36,10855,15,4016,520,62586.0,74890.0,36399.0,1859,3537,0,656,2.12,5.8,874.0,1982,12495,12494,25.3,194500.0,290600.0,431300.0,789
136,21183,2.63,8335,9,2165,142,48481.0,57039.0,25988.0,1337,2026,9,704,2.79,5.8,723.0,1979,8827,8815,22.5,63700.0,94800.0,157900.0,131
137,23023,2.39,14453,48,4237,743,73343.0,85924.0,42411.0,3001,3695,54,1153,1.95,5.6,948.0,1978,15817,15792,30.0,164600.0,237500.0,342300.0,1377
138,19175,2.54,4301,32,1531,97,52321.0,76534.0,30444.0,875,1267,0,309,2.04,5.8,676.0,1961,4862,4887,24.6,70800.0,109200.0,183700.0,149
139,20149,2.94,9426,0,2124,398,76089.0,89142.0,35938.0,982,1859,26,881,2.35,6.1,942.0,1986,8758,8761,25.4,111400.0,188500.0,264100.0,569
140,19023,2.47,5551,7,1519,163,61109.0,74754.0,34757.0,686,1277,4,476,2.26,6.3,692.0,1957,5846,5807,24.0,82900.0,127700.0,205400.0,183
141,53021,3.33,32170,118,4749,1832,72452.0,77483.0,42815.0,1473,8384,240,3102,3.42,5.8,977.0,1994,27653,27592,28.6,162900.0,254300.0,347700.0,658
142,21007,2.66,2939,3,761,173,52695.0,62401.0,31125.0,764,555,62,179,2.44,5.2,709.0,1981,2895,2936,20.8,51700.0,89400.0,194500.0,78
143,45031,2.49,21494,38,8391,955,40704.0,54609.0,23953.0,4268,7750,5419,1217,2.42,5.5,743.0,1983,25110,24991,32.1,52700.0,105300.0,191500.0,442
144,22031,2.6,7773,122,2809,395,45364.0,54143.0,23602.0,2235,2628,1986,799,2.67,5.6,671.0,1988,10041,10021,28.8,50600.0,127900.0,255700.0,346
145,53071,2.65,18864,192,6578,1255,63686.0,80876.0,36348.0,2013,7996,207,1464,2.23,5.7,1009.0,1975,22815,22357,31.8,178300.0,277300.0,394500.0,3012
146,1023,2.32,3663,0,1849,166,38581.0,59762.0,21239.0,1921,869,1443,202,2.93,5.7,601.0,1981,5127,5105,22.3,34400.0,79800.0,159900.0,50
147,18157,2.58,67535,2055,22687,3254,53468.0,77262.0,28586.0,5181,32798,606,4823,2.1,5.6,929.0,1984,71643,71545,32.6,112600.0,169500.0,259500.0,3312
148,48005,2.77,29248,118,7552,865,52377.0,59541.0,28093.0,5294,10499,1361,2241,2.55,5.1,901.0,1985,31090,30986,29.8,63200.0,115600.0,182900.0,947
149,8059,2.5,227578,7478,64392,32019,93933.0,116217.0,56369.0,9927,69129,918,17373,2.21,6.4,1555.0,1979,235876,235014,31.0,357000.0,463400.0,635200.0,26353
150,8067,2.47,19799,171,6632,1715,75089.0,93361.0,44458.0,5592,6229,55,1276,2.29,5.4,1235.0,1990,22175,22083,31.6,279700.0,430200.0,630200.0,2526
151,51029,2.58,4912,100,1593,113,49841.0,67114.0,24710.0,1454,1484,1334,351,2.63,5.5,789.0,1991,5713,5688,31.1,81600.0,137100.0,227200.0,67
152,26147,2.48,59470,504,17131,3249,62847.0,77083.0,37012.0,6571,13143,439,4464,2.21,6.0,893.0,1975,65164,64956,31.0,108100.0,170200.0,267200.0,5042
153,20031,2.49,3168,7,957,175,63167.0,85214.0,33448.0,461,813,4,267,1.94,6.1,704.0,1975,3478,3445,23.1,73000.0,120700.0,209100.0,50
154,54085,2.69,2368,0,750,79,45184.0,56122.0,25456.0,1189,503,6,118,3.18,6.0,618.0,1976,3071,3104,32.6,55200.0,97100.0,159300.0,427
155,31007,2.69,221,0,45,10,57917.0,75938.0,38333.0,129,70,0,9,2.3,6.8,933.0,1958,235,235,26.7,73800.0,178400.0,382100.0,0
156,48443,2.29,241,0,184,0,47012.0,59514.0,37204.0,253,21,14,8,2.52,5.7,,1950,420,420,,65200.0,94800.0,155800.0,29
157,28121,2.61,64791,320,14256,3356,72326.0,85960.0,42370.0,4694,13165,6473,5465,2.49,5.9,1085.0,1994,58119,57899,28.8,124100.0,174600.0,262500.0,954
