,GEOID,mean_household_size_owner,transportation_drive_alone,transportation_public,one_person_household,more_than_200k,mhhi,mhhi_family,mhhi_nonfamily,vacant_units,renter_occuppied,black_homeowners,owners_25_34,mean_household_size_renter,median_number_rooms,median_gross_rent,median_year_built,plumbing_complete,kitchen_complete,median_gross_rent_frac_income,lower_quartile_home_value,median_home_value,upper_quartile_home_value,electricity_cost
1554,-0.14184675119851983,-0.14260674623981562,-0.2707536118084568,-0.09576421932091764,-0.277804915434829,-0.21718743506110746,0.09920994330290424,-0.0041689916294460495,-0.24876418640235717,-0.26740641403910365,-0.22950855671096942,-0.23406411505948,-0.31474693090417116,-0.6341814195323928,-0.14244534113286367,-1.0727464321556024,-0.04136985717083155,-0.2778999353890317,-0.2782796217083272,-1.5955351762140482,-0.3026143516608924,-0.2846370921282811,-0.13297768883798577,-0.17492739337391672
1555,-0.5127507125764936,-1.000006943229643,-0.23983124259149863,-0.09533556983591081,-0.19993843586795337,-0.21208802189831505,-0.6479810057259687,-0.5148736011841015,-0.8824287237214501,0.3002329678159054,-0.19715028212590835,-0.23581237924418955,-0.2677982166963053,-0.9659374359743491,-0.8995681856690888,-0.8426977057725699,-0.0017350237540411115,-0.216503603329467,-0.21635156655148052,0.540382192337187,-0.4742843105841072,-0.4706595206539793,-0.4368686637653358,-0.08976362841099884
1556,-1.1085044612623587,-0.06805020737113489,-0.2579443455956068,-0.09443064314534085,-0.27378503981665375,-0.21926497375705994,-0.154482915807331,-0.28943781553100945,-0.33636626368708916,-0.29590186057380646,-0.20958593957084434,-0.10469256539097263,-0.2960331077583785,0.9990789691049257,0.04683537000119388,-0.008283681264621822,0.19643914332991108,-0.2615980049633056,-0.26225348442515095,0.06320916319276246,-0.6601525367866856,-0.6944530006569767,-0.629531569438231,-0.17695510206351
1557,-0.8770270055512871,1.609471917174179,0.16339681589724414,-0.05971003485978802,-0.10495026385329441,0.08607025882989322,2.7098404214456853,1.9097540846130652,2.8438459556560316,-0.31498288229468413,-0.12551286045706267,0.018851436995169543,0.3538618556994569,1.2797955984019658,2.3182039036098727,3.036937595093824,0.49370039395583937,0.03676366101920398,0.03718447584724607,0.49493714194247995,1.123666134129727,0.8239432687304487,0.39072113723507274,-0.0006058917867608613
1558,1.2528478765707074,0.30473248697226873,0.019529105748089557,-0.08814378403190741,-0.06692521819099989,-0.025235450698711557,1.4957084260929074,1.4004653313535094,1.2249671767351429,-0.18435773800286065,-0.05601196143294167,0.7406514433889229,0.06461837865659104,0.23348816193118274,1.5610810590736457,1.734627855908522,0.33516106028867765,-0.03101315702865685,-0.029122073050097032,1.267502998652501,1.18949446424314,0.9958015529521597,0.6952741840032232,-0.1479527232305394
1559,-0.3272987318875067,-0.8136155960579421,-0.2582172703018465,-0.09481166490979136,-0.2282562263337655,-0.215109896365155,-0.5511330715158189,-0.5732383440154325,-0.580149243145035,0.11051549634444748,-0.22448681545200114,-0.2380268472114883,-0.27173796893752483,-0.7362601938222253,-0.5210067634009754,-0.8115046581274129,0.09735205978793499,-0.23786766767173534,-0.2377594252671505,0.10865421358746945,-0.3968392163330328,-0.4631053103585195,-0.4554066753077449,-0.1496732033308004
1560,1.249779511569235,-1.0745634820983239,-0.2709173666322006,-0.08866768895802686,-0.2682763213769322,-0.21725039077916664,-0.7898419106161819,0.2597046704795001,-1.0774170607830142,-0.34045226371065745,-0.19585375983722927,-0.23219929992912314,-0.340355320472098,0.1314093876413502,-0.7102874745350329,0.135984164094229,-0.04136985717083155,-0.28073946292819396,-0.2806261542760496,1.6310634018101584,0.24853656909258673,0.06191230517593851,-0.04823249321554394,-0.16036475823956498
1561,-0.14147854739834317,0.6775151813156707,-0.29318802266136024,-0.09447827086589716,-0.28700596407198564,-0.22386074117537902,-0.46939097861643453,-0.2880219592359098,-0.6844917825384671,-0.31708431640491297,-0.23054942671737375,-0.23814339815713562,-0.3326399723330431,-0.5321026452425602,0.04683537000119388,-0.8894872772403053,-0.1800917741295981,-0.29655123681442186,-0.29716240733481764,-1.2092522478590377,-0.6072317223817848,-0.7029514872393691,-0.650055796503041,-0.1752960676811155
1562,-0.8208145587243143,-0.29171982397717705,-0.2878296009288541,-0.09590710248258658,-0.2760480809054043,-0.22304231684060988,-0.7459862422946046,-0.6904397817764608,-0.8268808267243997,-0.33986386215979336,-0.22897899126911458,-0.23569582829854224,-0.3216414973263053,-0.8383389681120579,0.803958214537419,-0.6750350746798514,-0.33863110779675987,-0.2852776364059622,-0.2856337908064426,1.176612897863087,-0.7517958983171236,-0.8247631282536587,-0.8447049176983371,-0.1713020960197954
1563,0.2857605954066623,2.951489616810432,-0.3092541903686707,-0.09590710248258658,-0.31332870515692557,-0.22650488133386398,0.33584782028808163,0.2941571736602588,0.47269266072543026,0.12968057542973432,-0.2472398685744538,-0.23825994910278295,-0.3733507454923114,2.0709060991481674,-1.6566910302053155,0.2022693903401875,-0.12063952400441243,-0.31499126386933857,-0.31545855981937754,0.6085497679292478,0.04201631775638846,0.02319697741170689,0.2828034271846195,-0.17683221062777707
1564,-0.39062978551789534,2.168645958689285,-0.27601196114867504,-0.09333520557254563,-0.29415240961540823,-0.17695873122130065,3.6085770687857863,2.6206188229971814,2.157106544151401,0.2640883011199697,-0.22965464372941213,-0.23219929992912314,-0.36875436787755533,3.474489245633363,0.803958214537419,3.902544667246929,0.15680430991312064,-0.29324690566021816,-0.29359159690567493,0.49493714194247995,8.310570880629427,8.637829543096709,10.237715625458334,-0.1708105302768637
1565,1.02977774096367,2.9887678862447715,-0.2713813386328081,-0.09585947476203026,-0.28706551778484746,-0.20686269729940432,0.6335181690207875,0.4571904040848839,-0.7252015426664425,-0.35844053969421613,-0.21993985700297167,-0.23336480938559617,-0.23742929317023823,-0.5321026452425602,-0.7102874745350329,-0.7062281223250083,0.15680430991312064,-0.2704968814476444,-0.2715545954001084,-0.004958412399298404,-0.33746464407387583,-0.29974551271920075,-0.29849564903806747,-0.17302257612005637
